YrPlayer,Year,Rank,Player,Team,AVG,G,PA,AB,R,H,1B,2B,3B,HR,TB,RBI,SAC,SF,BB,IBB,SB,CS,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA,ISO,SECA,TA,RC,RC/27,wOBA,XR
2012정근우,2012,30,정근우,SK,0.266,127,534,467,53,124,99,13,4,8,169,46,12,2,47,3,22,12,6,33,10,0.362,0.339,0.701,31,0.295,0.4,0.096359743,0.218415418,0.635616438,58.26142322,4.150549939,0.311038536,58.796
2012장성호,2012,31,장성호,한화,0.263,130,501,429,57,113,76,28,0,9,168,52,1,2,67,1,2,3,2,63,11,0.392,0.364,0.756,29,0.24,0.273,0.128205128,0.282051282,0.715151515,63.13580838,5.119119599,0.336577154,61.656
2012오선진,2012,32,오선진,한화,0.263,110,446,399,33,105,81,18,3,3,138,41,13,2,25,0,14,9,7,65,7,0.346,0.316,0.662,31,0.3,0,0.082706767,0.157894737,0.564516129,43.78789238,3.637763367,0.294484988,43.11
2012박종윤,2012,33,박종윤,롯데,0.257,121,459,416,41,107,75,19,4,9,161,47,15,1,22,5,5,2,5,64,10,0.387,0.302,0.689,26,0.252,0.167,0.129807692,0.189903846,0.595015576,47.21586057,3.782873102,0.297116173,46.238
2012박정권,2012,34,박정권,SK,0.255,122,472,416,61,106,75,18,1,12,162,59,6,3,43,2,4,6,4,80,7,0.389,0.328,0.717,28,0.252,0.5,0.134615385,0.233173077,0.640866873,53.52627119,4.353040127,0.315590517,53.6
2012전준우,2012,35,전준우,롯데,0.253,122,520,459,63,116,83,22,4,7,167,38,6,3,45,0,21,8,7,103,16,0.364,0.327,0.691,26,0.24,0,0.111111111,0.237472767,0.632152589,54.31015385,3.89993126,0.307301556,54.216
2012오지환,2012,36,오지환,LG,0.249,133,540,462,66,115,79,22,2,12,177,53,9,8,55,4,23,14,6,122,6,0.383,0.331,0.714,29,0.195,0,0.134199134,0.272727273,0.673024523,61.42355556,4.31884375,0.312988615,63.634
2012최진행,2012,37,최진행,한화,0.248,120,471,395,59,98,55,26,0,17,175,55,0,4,66,3,6,3,6,109,11,0.443,0.361,0.804,25,0.24,0,0.194936709,0.369620253,0.803858521,65.62598726,5.625084622,0.350754274,64.838
2012장기영,2012,38,장기영,넥센,0.246,116,475,414,64,102,80,9,5,8,145,35,14,4,40,0,32,10,3,67,1,0.35,0.315,0.665,22,0.231,1,0.103864734,0.253623188,0.650154799,51.39393684,4.069314647,0.295592191,53.434
2012배영섭,2012,39,배영섭,삼성,0.245,122,479,412,64,101,82,15,2,2,126,34,7,3,48,0,27,6,9,69,4,0.306,0.335,0.641,28,0.26,0.143,0.060679612,0.22815534,0.635514019,49.4548643,4.034082586,0.29303178,50.448
2012이종욱,2012,40,이종욱,두산,0.24,121,497,437,57,105,87,17,1,0,124,39,9,5,43,2,21,8,3,43,2,0.284,0.309,0.593,23,0.263,0,0.043478261,0.171624714,0.535087719,43.58800805,3.305832071,0.268244856,44.706
2013이병규,2013,1,이병규,LG,0.348,98,401,374,39,130,103,19,3,5,170,74,0,3,22,2,2,2,2,40,10,0.455,0.384,0.839,35,0.426,0,0.106951872,0.165775401,0.7578125,63.14573566,6.582760088,0.364080201,58.33
2013손아섭,2013,2,손아섭,롯데,0.345,128,568,498,83,172,134,23,4,11,236,69,0,3,64,6,36,7,3,88,9,0.474,0.421,0.895,49,0.313,1,0.128514056,0.315261044,0.970760234,106.8436972,8.361680649,0.389005338,97.776
2013이진영,2013,3,이진영,LG,0.329,106,411,368,41,121,91,26,1,3,158,62,1,3,37,4,6,2,2,42,6,0.429,0.39,0.819,32,0.345,0.667,0.100543478,0.211956522,0.788235294,63.7216545,6.64279796,0.357487685,59.284
2013박용택,2013,4,박용택,LG,0.328,125,539,476,79,156,123,22,4,7,207,67,0,7,52,1,13,8,4,71,5,0.435,0.393,0.828,47,0.322,0,0.107142857,0.226890756,0.804804805,85.54415584,6.793212376,0.362998141,81.682
2013김태균,2013,5,김태균,한화,0.319,101,430,345,41,110,76,24,0,10,164,52,0,4,73,7,0,3,8,67,14,0.475,0.444,0.919,29,0.281,0,0.156521739,0.35942029,0.96031746,74.98995349,7.909096657,0.400269504,70.244
2013민병헌,2013,6,민병헌,두산,0.319,119,449,383,71,122,85,21,7,9,184,65,12,7,40,0,27,8,7,62,7,0.48,0.387,0.867,31,0.369,0.6,0.161879896,0.315926893,0.905797101,75.50458797,6.910589408,0.375066362,72.634
2013박석민,2013,7,박석민,삼성,0.318,117,474,396,61,126,84,24,0,18,204,76,0,2,54,1,4,2,21,73,13,0.515,0.425,0.94,37,0.385,0,0.196969697,0.338383838,0.985964912,89.01260042,8.374007705,0.409434322,81.736
2013박병호,2013,8,박병호,넥센,0.318,128,556,450,91,143,89,17,0,37,271,117,0,6,92,4,10,2,8,96,7,0.602,0.437,1.039,40,0.288,0,0.284444444,0.506666667,1.199367089,128.0602878,10.73797444,0.439809783,116.052
2013최정,2013,9,최정,SK,0.316,120,525,434,75,137,91,18,0,28,239,83,1,2,64,9,24,8,24,109,10,0.551,0.429,0.98,32,0.302,1,0.235023041,0.419354839,1.088888889,107.8686857,9.158661995,0.419469903,99.128
2013정성훈,2013,10,정성훈,LG,0.312,121,477,407,64,127,95,22,1,9,178,62,0,4,59,0,13,6,7,58,12,0.437,0.405,0.842,33,0.299,0.167,0.125307125,0.287469287,0.842281879,74.8427673,6.691240785,0.372268344,71.576
2013신종길,2013,11,신종길,KIA,0.31,104,427,377,55,117,86,22,5,4,161,50,11,4,30,0,29,6,5,86,3,0.427,0.365,0.792,34,0.29,0.5,0.116710875,0.25729443,0.814126394,64.62796253,6.144207705,0.346670673,61.722
2013이종욱,2013,12,이종욱,두산,0.307,110,456,401,77,123,88,23,6,6,176,52,12,2,38,1,30,7,3,57,6,0.439,0.369,0.808,36,0.286,0.333,0.132169576,0.284289277,0.824742268,69.30105263,6.134847282,0.352916479,65.974
2013최형우,2013,13,최형우,삼성,0.305,128,573,511,80,156,99,28,0,29,271,98,0,8,47,1,2,1,7,91,5,0.53,0.366,0.896,40,0.329,0,0.225048924,0.318982387,0.903047091,103.2389529,7.554069723,0.383276224,98.162
2013김현수,2013,14,김현수,두산,0.302,122,510,434,63,131,91,23,1,16,204,90,0,12,62,10,2,4,2,71,6,0.47,0.382,0.852,39,0.343,0,0.168202765,0.306451613,0.849840256,81.73372549,6.790186425,0.362504,80.462
2013김강민,2013,15,김강민,SK,0.301,105,397,352,39,106,71,22,3,10,164,55,2,3,36,2,10,6,4,54,10,0.466,0.37,0.836,28,0.36,0.25,0.164772727,0.278409091,0.79389313,59.49219144,6.016064302,0.361727735,57.078
2013최진행,2013,16,최진행,한화,0.3,106,422,367,39,110,75,27,0,8,161,53,1,1,50,1,0,0,3,86,18,0.439,0.387,0.826,23,0.297,0.2,0.138964578,0.27520436,0.778181818,60.32274882,5.879834722,0.363638095,56.322
2013홍성흔,2013,17,홍성흔,두산,0.299,127,538,469,61,140,104,21,0,15,206,72,3,3,57,0,5,3,6,93,15,0.439,0.379,0.818,38,0.297,0.333,0.140724947,0.26652452,0.780979827,78.43587361,5.99934444,0.360601869,75.406
2013김상수,2013,18,김상수,삼성,0.298,115,422,372,57,111,84,17,3,7,155,44,9,6,30,1,14,5,5,44,7,0.417,0.354,0.771,33,0.286,0,0.11827957,0.22311828,0.728937729,56.81345972,5.326261848,0.336065534,56.318
2013배영섭,2013,19,배영섭,삼성,0.295,113,476,393,66,116,94,16,4,2,146,38,8,3,52,1,23,10,20,62,9,0.372,0.402,0.774,34,0.318,0.167,0.076335878,0.24173028,0.780405405,64.66735294,5.687356773,0.349843683,63.564
2013이용규,2013,20,이용규,KIA,0.295,100,453,390,74,115,92,20,1,2,143,22,10,2,44,0,21,9,7,37,4,0.367,0.375,0.742,32,0.287,0,0.071794872,0.215384615,0.715277778,58.57231788,5.271508609,0.333261851,57.174
2013박정권,2013,21,박정권,SK,0.292,110,434,363,56,106,67,20,1,18,182,70,0,6,64,5,4,4,1,79,5,0.501,0.394,0.895,25,0.262,0.5,0.209366391,0.385674931,0.928571429,75.69953917,7.514292491,0.383440559,72.558
2013강정호,2013,22,강정호,넥센,0.291,126,532,450,67,131,87,21,1,22,220,96,2,6,68,3,15,8,6,109,18,0.489,0.387,0.876,35,0.328,0,0.197777778,0.364444444,0.872463768,84.25785714,6.444651963,0.37840797,82.428
2013나지완,2013,23,나지완,KIA,0.287,125,522,435,57,125,86,18,0,21,206,96,1,5,62,1,7,3,18,111,12,0.474,0.394,0.868,35,0.31,0,0.186206897,0.337931034,0.892307692,85.0806142,6.940110524,0.37960501,82.272
2013이택근,2013,24,이택근,넥센,0.287,123,536,477,73,137,96,31,1,9,197,66,6,7,39,1,29,8,7,58,15,0.413,0.345,0.758,38,0.295,0,0.125786164,0.251572327,0.727272727,68.81791045,4.941711654,0.331300567,68.746
2013정현석,2013,25,정현석,한화,0.287,121,403,356,47,102,82,15,1,4,131,27,3,0,37,1,4,5,7,64,14,0.368,0.365,0.733,22,0.227,0.182,0.081460674,0.18258427,0.637362637,45.95320099,4.495421836,0.328566416,44.158
2013박한이,2013,26,박한이,삼성,0.284,112,466,394,56,112,91,12,3,6,148,55,18,2,51,0,4,4,1,74,5,0.376,0.366,0.742,31,0.333,1,0.091370558,0.220812183,0.687285223,57.87553648,5.02456426,0.331736607,56.658
2013김민성,2013,27,김민성,넥센,0.282,128,523,458,60,129,88,24,2,15,202,72,3,4,42,1,7,7,16,84,11,0.441,0.36,0.801,31,0.301,0,0.159388646,0.251091703,0.749279539,72.41472275,5.52315682,0.350479769,70.858
2013조영훈,2013,28,조영훈,NC,0.282,120,426,380,38,107,72,26,3,6,157,39,3,2,39,1,4,5,2,56,6,0.413,0.35,0.763,27,0.248,0.273,0.131578947,0.231578947,0.693661972,55.34028169,5.170199327,0.3345,53.072
2013정근우,2013,29,정근우,SK,0.28,112,476,407,64,114,83,19,3,9,166,35,11,1,50,6,28,11,7,48,6,0.408,0.368,0.776,30,0.321,0,0.127764128,0.292383292,0.774193548,64.72529412,5.427276215,0.339899782,63.456
2013이호준,2013,30,이호준,NC,0.278,126,508,442,46,123,77,25,1,20,210,87,0,5,60,3,2,3,1,109,8,0.475,0.362,0.837,35,0.358,0,0.196832579,0.330316742,0.818181818,77.89086614,6.277771301,0.36109901,75.518
2013김종호,2013,31,김종호,NC,0.277,128,546,465,72,129,110,12,7,0,155,22,6,1,57,1,50,14,17,100,11,0.333,0.376,0.709,30,0.308,0,0.055913978,0.255913978,0.734072022,66.38161172,4.87038999,0.32364564,66.01
2013모창민,2013,32,모창민,NC,0.276,108,436,395,57,109,70,24,3,12,175,51,2,1,37,0,16,3,1,68,11,0.443,0.339,0.782,36,0.351,0,0.167088608,0.293670886,0.753333333,59.41073394,5.294025797,0.340580645,57.616
2013전준우,2013,33,전준우,롯데,0.275,128,537,455,65,125,92,25,1,7,173,66,5,7,65,0,19,8,5,77,15,0.38,0.367,0.747,34,0.316,0,0.105494505,0.272527473,0.719546742,66.40417132,4.912089385,0.333227444,66.704
2013황재균,2013,34,황재균,롯데,0.274,128,559,489,70,134,95,29,3,7,190,56,7,4,49,3,22,11,10,78,14,0.389,0.35,0.739,32,0.246,0,0.114519427,0.237218814,0.684210526,66.63499106,4.601393244,0.325362477,65.816
2013정의윤,2013,35,정의윤,LG,0.272,116,405,367,42,100,75,15,5,5,140,47,1,3,26,2,5,4,8,45,10,0.381,0.332,0.713,27,0.281,0.071,0.108991826,0.182561308,0.622775801,45.33333333,4.294736842,0.312860697,44.76
2013손주인,2013,36,손주인,LG,0.265,125,423,351,42,93,70,17,3,3,125,41,20,6,40,0,9,6,6,63,8,0.356,0.345,0.701,23,0.284,0,0.091168091,0.213675214,0.639705882,45.85106383,4.154291018,0.313086849,46.356
2013정훈,2013,37,정훈,롯데,0.258,113,398,341,50,88,65,15,3,5,124,37,14,5,30,0,7,3,8,54,8,0.364,0.328,0.692,18,0.258,0.25,0.105571848,0.205278592,0.628787879,42.59045226,4.063400039,0.307005208,43.088
2013이대수,2013,38,이대수,한화,0.256,122,448,390,54,100,71,23,2,4,139,42,11,3,38,0,11,4,6,88,10,0.356,0.33,0.686,26,0.293,0.4,0.1,0.215384615,0.625,47.42678571,4.026802561,0.305910755,46.606
2013오지환,2013,39,오지환,LG,0.256,124,514,441,81,113,76,20,8,9,176,47,7,3,54,0,30,7,9,113,7,0.399,0.347,0.746,26,0.211,0.5,0.142857143,0.317460317,0.766081871,67.18902724,5.153703794,0.33018146,66.636
2013조동화,2013,40,조동화,SK,0.256,105,405,332,52,85,71,11,3,0,102,19,16,3,46,1,24,9,8,76,3,0.307,0.357,0.664,16,0.191,0.2,0.051204819,0.234939759,0.66023166,43.31797531,4.207141487,0.304744845,44.052
2013박종윤,2013,41,박종윤,롯데,0.255,115,416,381,37,97,64,24,2,7,146,58,3,6,21,3,4,2,5,56,9,0.383,0.298,0.681,27,0.252,0.625,0.128608924,0.188976378,0.589830508,42.73769231,3.795781883,0.293619512,43.092
2013이승엽,2013,42,이승엽,삼성,0.253,111,483,443,62,112,75,24,0,13,175,69,0,8,30,2,3,1,2,94,8,0.395,0.298,0.693,35,0.218,0,0.14221219,0.214446953,0.614705882,52.69192547,4.088166631,0.299405405,53.878
2013안치홍,2013,43,안치홍,KIA,0.249,118,484,414,56,103,85,15,0,3,127,39,7,5,52,0,16,1,6,74,13,0.307,0.338,0.645,26,0.245,1,0.057971014,0.219806763,0.615384615,47.57454545,3.811610467,0.294408805,48.638
2013이범호,2013,44,이범호,KIA,0.248,122,516,436,56,108,67,17,0,24,197,73,4,5,62,3,0,2,9,79,18,0.452,0.35,0.802,27,0.189,0,0.20412844,0.341743119,0.764367816,67.59348837,5.112112566,0.348243615,68.728
2013나성범,2013,45,나성범,NC,0.243,104,458,404,55,98,61,18,5,14,168,64,0,6,33,3,12,2,15,95,7,0.416,0.319,0.735,19,0.242,0,0.173267327,0.27970297,0.717460317,56.5528821,4.756784475,0.318432967,57.72
2013장기영,2013,46,장기영,넥센,0.242,115,407,360,54,87,67,16,2,2,113,30,9,3,35,0,20,11,0,63,4,0.314,0.307,0.621,21,0.325,0.25,0.072222222,0.194444444,0.545138889,36.47464373,3.282717936,0.278459799,36.876
2013강민호,2013,47,강민호,롯데,0.235,105,405,327,48,77,53,13,0,11,123,57,1,6,60,3,4,1,11,87,5,0.376,0.366,0.742,17,0.259,0,0.140672783,0.333333333,0.76953125,51.33037037,5.269657795,0.332069825,53.184
2013권희동,2013,48,권희동,NC,0.203,121,397,349,42,71,36,19,1,15,137,54,7,3,36,0,4,1,2,75,6,0.393,0.279,0.672,14,0.237,0.308,0.189111748,0.300859599,0.624561404,39.60785894,3.625126073,0.293564103,41.19
